TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
6308,2023-02-24 11:00:00,3066,Female,25,Personal Care,Lotion,10,13.92,139.2,D,Bank Transfer
6309,2023-02-24 12:00:00,3294,Female,48,Frozen,Frozen Pizza,6,46.18,277.08,A,Cash
6310,2023-02-24 13:00:00,3148,Female,29,Beverage,Mineral Water,10,118.04,1180.4,D,E-Wallet
6311,2023-02-24 14:00:00,3415,Male,67,Beverage,Mineral Water,10,97.53,975.3,A,Cash
6312,2023-02-24 15:00:00,3158,Male,41,Snacks,Cookies,1,26.82,26.82,A,Credit Card
6313,2023-02-24 16:00:00,3176,Male,26,Frozen,Ice Cream,4,76.1,304.4,A,Bank Transfer
6314,2023-02-24 17:00:00,3217,Female,52,Snacks,Chips,9,52.5,472.5,C,E-Wallet
6315,2023-02-24 18:00:00,3010,Male,43,Frozen,Frozen Vegetables,5,62.92,314.6,B,Cash
6316,2023-02-24 19:00:00,3188,Female,54,Frozen,Frozen Vegetables,5,53.36,266.8,D,Bank Transfer
6317,2023-02-24 20:00:00,3081,Male,18,Personal Care,Toothpaste,6,114.77,688.62,A,Bank Transfer
6318,2023-02-24 21:00:00,3393,Male,64,Frozen,Frozen Pizza,3,2.49,7.470000000000001,D,Credit Card
6319,2023-02-24 22:00:00,3363,Male,24,Frozen,Frozen Pizza,7,44.75,313.25,A,E-Wallet
6320,2023-02-24 23:00:00,3314,Male,47,Household,Cleaner,6,105.92,635.52,C,Bank Transfer
6321,2023-02-25 00:00:00,3416,Female,68,Snacks,Cookies,10,1.53,15.3,C,Cash
6322,2023-02-25 01:00:00,3088,Female,32,Frozen,Frozen Pizza,11,81.97,901.67,B,Credit Card
6323,2023-02-25 02:00:00,3400,Female,49,Beverage,Energy Drink,1,2.63,2.63,C,E-Wallet
6324,2023-02-25 03:00:00,3110,Female,,Snacks,Cookies,11,88.14,969.54,B,E-Wallet
6325,2023-02-25 04:00:00,3268,Female,62,Personal Care,Toothpaste,2,63.16,126.32,C,Credit Card
6326,2023-02-25 05:00:00,3419,Female,46,Electronics,Earphones,7,19.38,135.66,D,Cash
6327,2023-02-25 06:00:00,3245,Male,50,Snacks,Cookies,2,46.23,92.46,D,Cash
6328,2023-02-25 07:00:00,3363,Male,24,Snacks,Crackers,4,17.29,69.16,C,Cash
6329,2023-02-25 08:00:00,3431,Male,17,Beverage,Soft Drink,7,89.07,623.49,D,Credit Card
6330,2023-02-25 09:00:00,3494,,25,Beverage,Juice,3,35.1,105.30000000000001,A,Credit Card
6331,2023-02-25 10:00:00,3145,Female,41,Personal Care,Lotion,11,23.55,259.05,D,Cash
6332,2023-02-25 11:00:00,3285,Male,33,Dairy,Cheese,5,4.46,22.3,B,E-Wallet
6333,2023-02-25 12:00:00,3057,Female,63,Household,Tissue,11,103.0,1133.0,D,Credit Card
6334,2023-02-25 13:00:00,3292,Male,64,Frozen,Ice Cream,7,58.11,406.77,B,Cash
6335,2023-02-25 14:00:00,3483,Female,46,Electronics,Phone Case,10,33.68,336.8,D,Cash
6336,2023-02-25 15:00:00,3196,Male,31,Snacks,Chips,4,60.0,240.0,A,Credit Card
6337,2023-02-25 16:00:00,3007,Female,41,Household,Dish Soap,5,16.18,80.9,A,E-Wallet
6338,2023-02-25 17:00:00,3147,Male,27,Dairy,Milk,9,3.75,33.75,A,E-Wallet
6339,2023-02-25 18:00:00,3495,Female,56,Frozen,Frozen Vegetables,3,96.7,290.1,D,Credit Card
6340,2023-02-25 19:00:00,3028,Male,24,Dairy,Butter,6,65.08,390.48,B,Cash
6341,2023-02-25 20:00:00,3105,Male,,Dairy,Butter,1,20.53,20.53,C,E-Wallet
6342,2023-02-25 21:00:00,3214,Male,,Beverage,Juice,1,56.6,56.6,B,Bank Transfer
6343,2023-02-25 22:00:00,3405,Male,45,Personal Care,Toothpaste,10,20.6,206.0,B,Cash
6344,2023-02-25 23:00:00,3005,Male,41,Frozen,Frozen Pizza,8,48.73,389.84,A,E-Wallet
6345,2023-02-26 00:00:00,3109,Female,62,Electronics,USB Cable,7,34.4,240.79999999999998,D,Cash
6346,2023-02-26 01:00:00,3177,Male,53,Household,Dish Soap,9,82.5,742.5,D,E-Wallet
6347,2023-02-26 02:00:00,3480,Male,62,Household,Dish Soap,5,57.68,288.4,B,Bank Transfer
6348,2023-02-26 03:00:00,3252,Female,69,Beverage,Energy Drink,5,14.65,73.25,D,Cash
6349,2023-02-26 04:00:00,3385,Female,65,Snacks,Cookies,5,41.59,207.95000000000002,A,Cash
6350,2023-02-26 05:00:00,3448,Female,24,Frozen,Frozen Pizza,9,85.93,773.3700000000001,A,Bank Transfer
6351,2023-02-26 06:00:00,3468,Female,58,Household,Detergent,5,10.87,54.349999999999994,D,Cash
6352,2023-02-26 07:00:00,3412,Female,24,Personal Care,Lotion,4,36.36,145.44,A,Credit Card
6353,2023-02-26 08:00:00,3377,Female,50,Household,Dish Soap,9,19.57,176.13,C,E-Wallet
6354,2023-02-26 09:00:00,3300,Female,26,Personal Care,Soap,8,109.65,877.2,A,Cash
6355,2023-02-26 10:00:00,3374,Female,17,Electronics,USB Cable,9,43.58,392.21999999999997,D,E-Wallet
6356,2023-02-26 11:00:00,3432,Male,45,Personal Care,Toothpaste,11,57.87,636.5699999999999,A,E-Wallet
6357,2023-02-26 12:00:00,3485,,52,Beverage,Soft Drink,11,44.81,492.91,A,Bank Transfer
6358,2023-02-26 13:00:00,3140,Male,66,Produce,Apples,9,33.92,305.28000000000003,C,Credit Card
6359,2023-02-26 14:00:00,3018,Male,57,Beverage,Mineral Water,2,114.69,229.38,D,Credit Card
6360,2023-02-26 15:00:00,3117,Male,63,Snacks,Chips,6,94.42,566.52,A,Credit Card
6361,2023-02-26 16:00:00,3301,Male,66,Dairy,Cheese,9,13.05,117.45,D,Credit Card
6362,2023-02-26 17:00:00,3051,Female,64,Personal Care,Toothpaste,7,84.87,594.09,D,Cash
6363,2023-02-26 18:00:00,3498,Female,68,Beverage,Energy Drink,1,53.95,53.95,B,E-Wallet
6364,2023-02-26 19:00:00,3005,Male,69,Produce,Broccoli,10,30.19,301.90000000000003,B,Credit Card
6365,2023-02-26 20:00:00,3415,Male,41,Electronics,Phone Case,3,101.81,305.43,B,E-Wallet
6366,2023-02-26 21:00:00,3194,Female,56,Personal Care,Soap,8,108.05,864.4,B,Bank Transfer
6367,2023-02-26 22:00:00,3301,,27,Household,Cleaner,10,101.73,1017.3000000000001,D,Credit Card
6368,2023-02-26 23:00:00,3059,Male,57,Dairy,Cheese,8,115.78,926.24,C,Credit Card
6369,2023-02-27 00:00:00,3201,Male,38,Electronics,USB Cable,3,91.53,274.59000000000003,A,E-Wallet
6370,2023-02-27 01:00:00,3386,Male,48,Personal Care,Toothpaste,4,66.93,267.72,A,E-Wallet
6371,2023-02-27 02:00:00,3338,Female,62,Household,Cleaner,1,17.88,17.88,B,E-Wallet
6372,2023-02-27 03:00:00,3184,Male,54,Frozen,Frozen Pizza,11,75.01,825.11,B,Credit Card
6373,2023-02-27 04:00:00,3291,Female,53,Snacks,Chips,5,2.75,13.75,A,Cash
6374,2023-02-27 05:00:00,3428,Male,33,Electronics,USB Cable,11,61.5,676.5,C,E-Wallet
6375,2023-02-27 06:00:00,3153,,40,Electronics,Earphones,4,114.34,457.36,A,E-Wallet
6376,2023-02-27 07:00:00,3272,Female,48,Dairy,Cheese,11,86.04,946.44,B,Bank Transfer
6377,2023-02-27 08:00:00,3314,,59,Beverage,Mineral Water,4,61.62,246.48,B,Cash
6378,2023-02-27 09:00:00,3297,Male,45,Beverage,Juice,10,25.42,254.20000000000002,A,Cash
6379,2023-02-27 10:00:00,3300,Female,65,Beverage,Juice,5,76.8,384.0,C,Cash
6380,2023-02-27 11:00:00,3110,Male,55,Beverage,Energy Drink,7,78.11,546.77,D,Bank Transfer
6381,2023-02-27 12:00:00,3148,Male,26,Snacks,Chips,2,60.16,120.32,D,E-Wallet
6382,2023-02-27 13:00:00,3059,Male,,Beverage,Mineral Water,10,51.56,515.6,D,Cash
6383,2023-02-27 14:00:00,3196,Male,21,Snacks,Chips,4,5.37,21.48,B,Cash
6384,2023-02-27 15:00:00,3373,Male,57,Household,Cleaner,4,117.81,471.24,B,E-Wallet
6385,2023-02-27 16:00:00,3288,Male,25,Snacks,Crackers,5,31.37,156.85,D,E-Wallet
6386,2023-02-27 17:00:00,3244,,18,Snacks,Crackers,1,13.73,13.73,C,Credit Card
6387,2023-02-27 18:00:00,3340,Female,61,Frozen,Frozen Vegetables,3,22.81,68.42999999999999,A,Bank Transfer
6388,2023-02-27 19:00:00,3448,Female,43,Personal Care,Toothpaste,11,63.38,697.1800000000001,D,Cash
6389,2023-02-27 20:00:00,3295,Male,55,Personal Care,Lotion,5,21.59,107.95,B,Credit Card
6390,2023-02-27 21:00:00,3399,Male,61,Produce,Carrots,9,19.2,172.79999999999998,D,E-Wallet
6391,2023-02-27 22:00:00,3402,,50,,,2,50.51,101.02,D,Cash
6392,2023-02-27 23:00:00,3199,Female,17,Electronics,Phone Case,7,75.01,525.07,B,Cash
6393,2023-02-28 00:00:00,3451,Female,32,Snacks,Nuts,4,34.85,139.4,B,Bank Transfer
6394,2023-02-28 01:00:00,3200,Female,19,Produce,Apples,7,61.84,432.88,A,Cash
6395,2023-02-28 02:00:00,3285,Male,56,Snacks,Chips,1,50.24,50.24,B,Cash
6396,2023-02-28 03:00:00,3456,Male,67,Beverage,Juice,9,95.91,863.1899999999999,D,Cash
6397,2023-02-28 04:00:00,3129,Female,50,Beverage,Energy Drink,9,12.35,111.14999999999999,B,Bank Transfer
6398,2023-02-28 05:00:00,3363,Male,63,Beverage,Soft Drink,11,91.05,1001.55,C,Cash
6399,2023-02-28 06:00:00,3118,Male,26,Snacks,Nuts,4,66.59,266.36,B,Cash
6400,2023-02-28 07:00:00,3213,Female,68,Beverage,Energy Drink,5,25.17,125.85000000000001,B,Cash
6401,2023-02-28 08:00:00,3231,,50,Beverage,Juice,2,16.73,33.46,C,Cash
6402,2023-02-28 09:00:00,3045,Male,21,Produce,Apples,11,74.65,821.1500000000001,C,E-Wallet
6403,2023-02-28 10:00:00,3066,Male,18,Snacks,Chips,11,14.42,158.62,A,Bank Transfer
6404,2023-02-28 11:00:00,3290,Female,56,Beverage,Juice,10,96.86,968.6,A,Cash
6405,2023-02-28 12:00:00,3405,Male,66,Personal Care,Toothpaste,3,73.66,220.98,B,Cash
6406,2023-02-28 13:00:00,3176,Female,26,Household,Detergent,4,83.13,332.52,B,Cash
6407,2023-02-28 14:00:00,3161,Female,35,Beverage,Juice,5,74.48,372.40000000000003,D,E-Wallet
6408,2023-02-28 15:00:00,3376,Female,64,Household,Tissue,3,108.52,325.56,D,Credit Card
6409,2023-02-28 16:00:00,3103,Female,21,Frozen,Frozen Pizza,1,6.49,6.49,C,E-Wallet
6410,2023-02-28 17:00:00,3441,Female,28,Frozen,Frozen Vegetables,1,69.11,69.11,A,Credit Card
6411,2023-02-28 18:00:00,3040,Male,16,Beverage,Juice,11,87.33,960.63,A,Credit Card
6412,2023-02-28 19:00:00,3199,Female,40,Dairy,Milk,2,35.12,70.24,C,Cash
6413,2023-02-28 20:00:00,3015,Female,33,Electronics,USB Cable,11,56.81,624.9100000000001,B,E-Wallet
6414,2023-02-28 21:00:00,3457,Female,63,Dairy,Butter,3,17.99,53.97,A,Credit Card
6415,2023-02-28 22:00:00,3158,Female,35,Household,Dish Soap,10,51.62,516.1999999999999,D,Bank Transfer
6416,2023-02-28 23:00:00,3300,Male,46,Produce,Carrots,8,22.67,181.36,D,Cash
6417,2023-03-01 00:00:00,3115,,44,Frozen,Frozen Pizza,5,100.63,503.15,C,Cash
6418,2023-03-01 01:00:00,3183,Male,21,Electronics,Phone Case,7,29.16,204.12,B,Bank Transfer
6419,2023-03-01 02:00:00,3252,Male,18,,,7,53.68,375.76,A,Credit Card
6420,2023-03-01 03:00:00,3017,Female,40,Household,Tissue,5,57.52,287.6,D,Credit Card
6421,2023-03-01 04:00:00,3486,Female,53,Beverage,Mineral Water,11,102.72,1129.92,D,Credit Card
6422,2023-03-01 05:00:00,3361,Female,41,Beverage,Mineral Water,6,76.7,460.20000000000005,B,Cash
6423,2023-03-01 06:00:00,3423,Female,21,Beverage,Juice,7,67.45,472.15000000000003,C,Bank Transfer
6424,2023-03-01 07:00:00,3304,Male,32,Household,Dish Soap,5,6.95,34.75,C,E-Wallet
6425,2023-03-01 08:00:00,3341,Female,47,Dairy,Milk,8,14.4,115.2,C,Bank Transfer
6426,2023-03-01 09:00:00,3387,Male,46,Dairy,Milk,1,28.79,28.79,A,Cash
6427,2023-03-01 10:00:00,3421,Female,67,Snacks,Chips,2,93.54,187.08,A,Credit Card
6428,2023-03-01 11:00:00,3273,Male,31,Household,Tissue,2,10.56,21.12,A,E-Wallet
6429,2023-03-01 12:00:00,3081,Female,18,Household,Detergent,6,93.79,562.74,B,E-Wallet
6430,2023-03-01 13:00:00,3203,Female,67,Snacks,Cookies,10,99.38,993.8,A,Credit Card
6431,2023-03-01 14:00:00,3202,Female,17,Personal Care,Lotion,2,60.26,120.52,A,Bank Transfer
6432,2023-03-01 15:00:00,3193,Male,25,Snacks,Cookies,6,113.28,679.6800000000001,A,Credit Card
6433,2023-03-01 16:00:00,3202,Male,67,Beverage,Mineral Water,6,72.52,435.12,B,Credit Card
6434,2023-03-01 17:00:00,3025,Male,65,Frozen,Frozen Vegetables,3,118.38,355.14,B,Bank Transfer
6435,2023-03-01 18:00:00,3016,Female,26,Personal Care,Soap,9,91.26,821.34,B,Cash
6436,2023-03-01 19:00:00,3183,Male,26,Personal Care,Soap,5,7.1,35.5,D,E-Wallet
6437,2023-03-01 20:00:00,3059,Male,52,Frozen,Ice Cream,2,36.22,72.44,C,Cash
6438,2023-03-01 21:00:00,3102,Female,23,Household,Tissue,8,112.45,899.6,D,E-Wallet
6439,2023-03-01 22:00:00,3246,Male,19,Household,Tissue,4,64.26,257.04,C,E-Wallet
6440,2023-03-01 23:00:00,3288,Female,49,Household,Dish Soap,11,23.78,261.58000000000004,C,Credit Card
6441,2023-03-02 00:00:00,3191,Female,20,Beverage,Juice,7,93.44,654.0799999999999,B,Credit Card
6442,2023-03-02 01:00:00,3052,Female,34,Electronics,Earphones,11,108.04,1188.44,A,E-Wallet
6443,2023-03-02 02:00:00,3281,Female,29,Electronics,Earphones,4,10.26,41.04,D,Cash
6444,2023-03-02 03:00:00,3397,Female,63,Frozen,Frozen Vegetables,1,21.42,21.42,A,Bank Transfer
6445,2023-03-02 04:00:00,3363,Male,22,Household,Dish Soap,11,79.8,877.8,B,Credit Card
6446,2023-03-02 05:00:00,3080,Male,30,Household,Tissue,7,94.13,658.91,B,Bank Transfer
6447,2023-03-02 06:00:00,3370,Male,65,Household,Dish Soap,1,32.04,32.04,B,Credit Card
6448,2023-03-02 07:00:00,3361,Male,37,Snacks,Cookies,4,82.26,329.04,D,Cash
6449,2023-03-02 08:00:00,3340,Male,31,Beverage,Mineral Water,9,48.08,432.71999999999997,B,Bank Transfer
6450,2023-03-02 09:00:00,3028,Male,47,Frozen,Ice Cream,7,112.18,785.26,D,Bank Transfer
6451,2023-03-02 10:00:00,3188,Female,47,Dairy,Cheese,2,87.6,175.2,B,Cash
6452,2023-03-02 11:00:00,3008,Male,53,Snacks,Nuts,11,36.4,400.4,D,Cash
6453,2023-03-02 12:00:00,3415,Female,47,Personal Care,Soap,4,46.97,187.88,C,Cash
6454,2023-03-02 13:00:00,3220,Female,23,Snacks,Chips,9,48.56,437.04,C,Cash
6455,2023-03-02 14:00:00,3477,Female,52,Snacks,Crackers,4,98.1,392.4,A,E-Wallet
6456,2023-03-02 15:00:00,3106,Male,58,Snacks,Nuts,9,112.92,1016.28,A,Bank Transfer
6457,2023-03-02 16:00:00,3318,Female,47,Household,Detergent,8,69.87,558.96,D,Credit Card
6458,2023-03-02 17:00:00,3418,Female,45,Beverage,Energy Drink,6,59.81,358.86,C,Credit Card
6459,2023-03-02 18:00:00,3101,Male,53,Snacks,Chips,7,106.66,746.62,C,E-Wallet
6460,2023-03-02 19:00:00,3426,,52,Personal Care,Lotion,4,68.93,275.72,C,Cash
6461,2023-03-02 20:00:00,3252,Male,18,Beverage,Juice,1,11.78,11.78,D,E-Wallet
6462,2023-03-02 21:00:00,3468,Male,67,Frozen,Frozen Pizza,10,68.45,684.5,A,Credit Card
6463,2023-03-02 22:00:00,3453,Female,65,Beverage,Energy Drink,10,31.93,319.3,A,Cash
6464,2023-03-02 23:00:00,3091,Male,41,Beverage,Mineral Water,3,81.47,244.41,D,Bank Transfer
6465,2023-03-03 00:00:00,3101,Male,65,Produce,Apples,8,110.5,884.0,B,Bank Transfer
6466,2023-03-03 01:00:00,3293,Female,55,Household,Detergent,11,24.67,271.37,C,Credit Card
6467,2023-03-03 02:00:00,3031,,43,Beverage,Mineral Water,11,43.46,478.06,B,Bank Transfer
6468,2023-03-03 03:00:00,3161,Female,47,Snacks,Nuts,4,64.94,259.76,B,Bank Transfer
6469,2023-03-03 04:00:00,3240,Female,57,Dairy,Milk,8,78.86,630.88,A,Credit Card
6470,2023-03-03 05:00:00,3096,Male,20,Beverage,Mineral Water,9,48.27,434.43,A,E-Wallet
6471,2023-03-03 06:00:00,3337,Male,22,Electronics,Earphones,9,111.12,1000.08,C,E-Wallet
6472,2023-03-03 07:00:00,3427,Female,29,Snacks,Nuts,6,21.17,127.02000000000001,A,Cash
6473,2023-03-03 08:00:00,3279,Female,28,Snacks,Nuts,10,48.64,486.4,C,Bank Transfer
6474,2023-03-03 09:00:00,3496,Male,31,Household,Detergent,3,82.09,246.27,A,Credit Card
6475,2023-03-03 10:00:00,3429,Female,44,Electronics,Phone Case,4,93.38,373.52,C,Credit Card
6476,2023-03-03 11:00:00,3041,Male,31,Produce,Carrots,6,85.48,512.88,D,E-Wallet
6477,2023-03-03 12:00:00,3229,Male,29,Dairy,Cheese,10,54.6,546.0,C,Bank Transfer
6478,2023-03-03 13:00:00,3251,,55,Electronics,USB Cable,10,115.12,1151.2,B,Cash
6479,2023-03-03 14:00:00,3377,Female,42,Snacks,Chips,11,68.31,751.4100000000001,B,Cash
6480,2023-03-03 15:00:00,3081,,39,Dairy,Cheese,10,51.88,518.8000000000001,C,E-Wallet
6481,2023-03-03 16:00:00,3112,Female,41,Beverage,Energy Drink,9,95.09,855.8100000000001,A,Credit Card
6482,2023-03-03 17:00:00,3018,Male,32,Snacks,Cookies,11,36.26,398.85999999999996,C,Bank Transfer
6483,2023-03-03 18:00:00,3398,,39,Dairy,Butter,5,47.79,238.95,C,Cash
6484,2023-03-03 19:00:00,3400,Male,27,Snacks,Nuts,10,101.81,1018.1,B,Cash
6485,2023-03-03 20:00:00,3125,Male,26,Personal Care,Lotion,1,88.89,88.89,A,E-Wallet
6486,2023-03-03 21:00:00,3280,Male,44,Personal Care,Lotion,5,110.88,554.4,A,Cash
6487,2023-03-03 22:00:00,3487,Male,40,Beverage,Energy Drink,1,58.34,58.34,D,E-Wallet
6488,2023-03-03 23:00:00,3195,Female,19,Dairy,Milk,4,12.54,50.16,A,Bank Transfer
6489,2023-03-04 00:00:00,3397,Male,23,Personal Care,Toothpaste,2,112.27,224.54,D,Cash
6490,2023-03-04 01:00:00,3295,Female,23,Beverage,Soft Drink,11,93.76,1031.3600000000001,C,E-Wallet
6491,2023-03-04 02:00:00,3021,Female,44,Frozen,Ice Cream,7,24.98,174.86,C,Cash
6492,2023-03-04 03:00:00,3061,Female,59,Beverage,Soft Drink,1,6.28,6.28,B,Bank Transfer
6493,2023-03-04 04:00:00,3403,Male,62,Household,Dish Soap,1,102.79,102.79,B,E-Wallet
6494,2023-03-04 05:00:00,3208,Female,,Beverage,Energy Drink,3,106.13,318.39,D,Credit Card
6495,2023-03-04 06:00:00,3284,Female,59,Personal Care,Soap,7,93.28,652.96,D,Cash
6496,2023-03-04 07:00:00,3069,Female,56,Snacks,Cookies,11,69.55,765.05,C,Credit Card
6497,2023-03-04 08:00:00,3392,Male,40,Personal Care,Toothpaste,3,46.49,139.47,C,E-Wallet
6498,2023-03-04 09:00:00,3399,Male,25,Produce,Carrots,5,79.92,399.6,C,Cash
6499,2023-03-04 10:00:00,3201,Male,37,Electronics,Phone Case,8,46.82,374.56,B,Credit Card
6500,2023-03-04 11:00:00,3402,Female,19,Household,Detergent,9,67.73,609.57,C,E-Wallet
6501,2023-03-04 12:00:00,3020,Female,44,Frozen,Ice Cream,3,20.87,62.61,D,Cash
6502,2023-03-04 13:00:00,3228,Female,61,Household,Tissue,11,51.92,571.12,C,E-Wallet
6503,2023-03-04 14:00:00,3173,Male,53,Electronics,Phone Case,7,81.14,567.98,C,Cash
6504,2023-03-04 15:00:00,3059,Female,45,Household,Detergent,2,100.54,201.08,C,Credit Card
6505,2023-03-04 16:00:00,3236,Male,51,Produce,Bananas,7,48.93,342.51,D,Bank Transfer
6506,2023-03-04 17:00:00,3154,,59,Dairy,Butter,9,37.07,333.63,B,Cash
6507,2023-03-04 18:00:00,3450,Male,41,Produce,Apples,3,31.2,93.6,D,E-Wallet
6508,2023-03-04 19:00:00,3422,Female,66,Beverage,Mineral Water,7,111.49,780.43,D,Cash
6509,2023-03-04 20:00:00,3390,Female,37,Beverage,Juice,7,24.65,172.54999999999998,B,Bank Transfer
6510,2023-03-04 21:00:00,3003,Female,59,Dairy,Butter,5,17.36,86.8,D,Cash
6511,2023-03-04 22:00:00,3405,Female,21,Dairy,Cheese,1,73.62,73.62,C,E-Wallet
6512,2023-03-04 23:00:00,3471,Male,49,Personal Care,Lotion,6,46.68,280.08,D,Credit Card
6513,2023-03-05 00:00:00,3090,Female,64,Beverage,Energy Drink,4,82.4,329.6,A,Credit Card
6514,2023-03-05 01:00:00,3305,Male,29,Beverage,Energy Drink,1,91.43,91.43,B,Bank Transfer
6515,2023-03-05 02:00:00,3278,Male,58,Personal Care,Soap,10,118.39,1183.9,B,E-Wallet
6516,2023-03-05 03:00:00,3084,,37,Household,Tissue,9,60.08,540.72,D,Bank Transfer
6517,2023-03-05 04:00:00,3429,Male,30,Snacks,Nuts,3,48.37,145.10999999999999,B,E-Wallet
6518,2023-03-05 05:00:00,3286,Male,61,Dairy,Cheese,6,92.04,552.24,C,E-Wallet
6519,2023-03-05 06:00:00,3416,Male,64,Snacks,Cookies,10,94.72,947.2,B,Cash
6520,2023-03-05 07:00:00,3368,Male,,Electronics,Phone Case,11,113.61,1249.71,B,Cash
6521,2023-03-05 08:00:00,3258,Male,50,Snacks,Cookies,6,38.87,233.21999999999997,A,Credit Card
6522,2023-03-05 09:00:00,3432,Male,,Snacks,Crackers,7,59.16,414.12,B,Credit Card
6523,2023-03-05 10:00:00,3360,Female,18,Snacks,Chips,1,75.23,75.23,A,Bank Transfer
6524,2023-03-05 11:00:00,3295,Female,31,Frozen,Ice Cream,1,117.82,117.82,C,Credit Card
6525,2023-03-05 12:00:00,3358,Male,62,Household,Detergent,6,91.52,549.12,B,Bank Transfer
6526,2023-03-05 13:00:00,3286,Female,45,Personal Care,Toothpaste,10,118.68,1186.8000000000002,D,Bank Transfer
6527,2023-03-05 14:00:00,3160,Male,57,Personal Care,Lotion,8,99.68,797.44,B,E-Wallet
6528,2023-03-05 15:00:00,3283,Female,66,Personal Care,Shampoo,7,26.86,188.01999999999998,D,Cash
6529,2023-03-05 16:00:00,3012,Female,55,Snacks,Chips,2,96.58,193.16,A,Credit Card
6530,2023-03-05 17:00:00,3430,Female,31,Beverage,Juice,9,69.6,626.4,A,Cash
6531,2023-03-05 18:00:00,3471,Female,32,Produce,Apples,8,40.98,327.84,B,Bank Transfer
6532,2023-03-05 19:00:00,3335,Female,50,Dairy,Butter,8,23.99,191.92,B,Bank Transfer
6533,2023-03-05 20:00:00,3188,Female,58,Produce,Apples,3,18.8,56.400000000000006,B,Bank Transfer
6534,2023-03-05 21:00:00,3099,Female,17,Household,Tissue,10,16.63,166.29999999999998,B,E-Wallet
6535,2023-03-05 22:00:00,3489,Male,28,Dairy,Butter,6,51.62,309.71999999999997,A,Cash
6536,2023-03-05 23:00:00,3306,Male,24,Household,Cleaner,9,110.05,990.4499999999999,D,Cash
6537,2023-03-06 00:00:00,3235,Male,17,Personal Care,Lotion,5,76.53,382.65,B,Credit Card
6538,2023-03-06 01:00:00,3451,Female,67,Dairy,Cheese,3,60.49,181.47,A,E-Wallet
6539,2023-03-06 02:00:00,3335,Female,25,Dairy,Cheese,2,57.84,115.68,A,E-Wallet
6540,2023-03-06 03:00:00,3069,Male,28,Personal Care,Shampoo,5,20.69,103.45,D,Cash
6541,2023-03-06 04:00:00,3092,Male,49,Snacks,Cookies,10,92.58,925.8,B,Bank Transfer
6542,2023-03-06 05:00:00,3424,,31,Dairy,Butter,6,35.98,215.88,D,E-Wallet
6543,2023-03-06 06:00:00,3138,Male,37,Electronics,Earphones,4,87.16,348.64,B,Bank Transfer
6544,2023-03-06 07:00:00,3174,Female,57,Frozen,Frozen Vegetables,5,15.18,75.9,D,Credit Card
6545,2023-03-06 08:00:00,3470,Female,35,Frozen,Frozen Vegetables,1,92.59,92.59,B,Bank Transfer
6546,2023-03-06 09:00:00,3387,Female,46,Snacks,Cookies,6,92.61,555.66,A,E-Wallet
6547,2023-03-06 10:00:00,3178,Female,32,Household,Dish Soap,2,3.97,7.94,C,Bank Transfer
6548,2023-03-06 11:00:00,3295,Female,29,Beverage,Mineral Water,11,102.66,1129.26,B,Cash
6549,2023-03-06 12:00:00,3230,Male,27,Dairy,Milk,2,15.66,31.32,A,Credit Card
6550,2023-03-06 13:00:00,3100,Female,68,Beverage,Mineral Water,11,105.98,1165.78,D,Credit Card
6551,2023-03-06 14:00:00,3428,Male,58,Snacks,Chips,6,38.58,231.48,C,Credit Card
6552,2023-03-06 15:00:00,3322,Female,67,Produce,Carrots,7,117.33,821.31,D,Bank Transfer
6553,2023-03-06 16:00:00,3182,Male,54,Household,Tissue,7,51.79,362.53,D,Bank Transfer
6554,2023-03-06 17:00:00,3441,Male,69,Personal Care,Toothpaste,1,118.38,118.38,A,E-Wallet
6555,2023-03-06 18:00:00,3217,Male,49,Snacks,Cookies,5,14.16,70.8,C,Credit Card
6556,2023-03-06 19:00:00,3166,Male,35,Personal Care,Lotion,4,19.59,78.36,C,E-Wallet
6557,2023-03-06 20:00:00,3158,,66,Frozen,Ice Cream,9,59.56,536.04,C,Credit Card
6558,2023-03-06 21:00:00,3326,Female,26,Dairy,Milk,6,9.98,59.88,A,E-Wallet
6559,2023-03-06 22:00:00,3207,Female,45,Dairy,Milk,2,112.79,225.58,B,Bank Transfer
6560,2023-03-06 23:00:00,3149,Male,46,Personal Care,Shampoo,7,78.66,550.62,D,Bank Transfer
6561,2023-03-07 00:00:00,3058,Male,20,Produce,Bananas,1,86.54,86.54,C,Credit Card
6562,2023-03-07 01:00:00,3084,Male,40,Frozen,Ice Cream,4,58.66,234.64,D,Credit Card
6563,2023-03-07 02:00:00,3397,Male,27,Dairy,Cheese,9,102.17,919.53,D,E-Wallet
6564,2023-03-07 03:00:00,3075,Female,38,Snacks,Cookies,11,55.08,605.88,B,E-Wallet
6565,2023-03-07 04:00:00,3068,Female,63,Electronics,Earphones,1,63.71,63.71,A,Cash
6566,2023-03-07 05:00:00,3181,Female,64,Frozen,Frozen Vegetables,9,64.94,584.46,C,Bank Transfer
6567,2023-03-07 06:00:00,3418,Female,44,Electronics,USB Cable,9,42.51,382.59,B,E-Wallet
6568,2023-03-07 07:00:00,3462,Female,37,Electronics,Phone Case,1,108.1,108.1,A,Bank Transfer
6569,2023-03-07 08:00:00,3187,Male,34,Snacks,Chips,10,42.79,427.9,A,Bank Transfer
